kappa,mode,budget,p,method,repeat,frozen_rule_match,reference_resolvable,frozen_position_error,delta_h_ED,delta_h_noise,curve_audit_status,quality_supports_position,response_amplitude_ratio,reference_response_max,observed_response_max,response_rmse,all_preparation_joint_failures,branch_switches_in_window,delta_h_noise_finite_p0,finite_p0_resolvable,finite_p0_curve_issues,noise_shift_scope
0.5,equal_shots,10000,0,sv,22,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,1.0121423819028632,0.4969402649064269,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,23,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.7209904515293742,0.6095215797924614,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,24,False,False,,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.8919997842153519,0.5219723884746148,10,8,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,25,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.667066767366169,0.3855663819099814,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,26,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.8924043804283308,0.5757808771118502,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,27,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.8775916635198069,0.37523027917430163,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,28,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.8097768427109747,0.4147070888330522,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,29,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.9585333836830875,0.5301737077867558,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,30,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.8234432036827272,0.46830408964971293,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0,sv,31,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.6075911240581879,0.5292532006723575,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,-1,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2571192253199783,0.5189808791759607,10,8,,,,
0.5,equal_shots,10000,0.01,raw,0,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.467000000000003,0.5645448126048298,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,1,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.1859999999999973,0.5473758672305694,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,2,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.110000000000009,0.5261244689157095,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,3,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.4750000000000087,0.642683191107695,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,4,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2430000000000088,0.5108077451388886,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,5,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.047000000000007,0.45213103320464143,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,6,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.1060000000000039,0.5241101524718005,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,7,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.3190000000000037,0.5238810951888379,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,8,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.1780000000000026,0.45404476708662117,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,9,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.0750000000000006,0.5110504236011736,10,8,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,10,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.1340000000000097,0.5076802905680474,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,11,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.3829999999999978,0.509493945465431,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,12,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.186000000000004,0.4954132978096232,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,13,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2000000000000102,0.5342764660208879,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,14,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.233000000000002,0.5014640068494779,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,15,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2939999999999987,0.5620947371575005,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,16,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.0590000000000002,0.5306127351810402,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,17,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.0000000000000044,0.5084459244742807,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,18,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.262000000000009,0.47967582066374004,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,19,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.306000000000003,0.4918122684488456,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,20,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.303,0.5177974382619818,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,21,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.4459999999999964,0.6088998511395629,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,22,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2380000000000049,0.5213138827813016,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,23,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.0729999999999986,0.5264605438565743,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,24,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.4679999999999929,0.566191827678306,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,25,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.226999999999996,0.5193841044160366,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,26,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.196000000000005,0.5496412330564229,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,27,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.305000000000003,0.5347902708924428,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,28,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2910000000000013,0.54707196671386,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,29,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.3569999999999962,0.5577495643237499,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,30,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.1959999999999995,0.5270952347090152,10,8,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,raw,31,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.09,0.46283691745773364,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,-1,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.4702353779839186,0.5984556270415988,10,8,,,,
0.5,equal_shots,10000,0.01,zne_quadratic,0,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.1060287942411478,0.7067725600548813,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,1,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,2.0080983803239123,1.0023987376304782,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,2,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,2.4786292741451663,1.2171791438891584,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,3,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,1.482453509298133,0.8019258236437916,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,4,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.5686862627474267,0.6829648033810494,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,5,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.9436112777444385,1.1050785029487808,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,6,False,False,,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,1.4179664067186706,0.7063554905893781,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,7,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.7602729454109138,0.8939197398561874,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,8,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.3853479304139433,0.6940676828302066,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,9,False,False,,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.667666466706652,0.8656119973670842,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,10,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,1.098155368926215,0.7278501631926806,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,11,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2068836232753335,0.654756764957711,10,8,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,12,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.401469706058778,0.7749167118857442,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,13,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,2.065086982603486,0.8958243940659476,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,14,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,2.50487402519495,1.0328254383139621,10,8,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,15,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,1.3467306538692405,0.5907643945916052,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,16,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.6088032393521146,1.0426407362830694,10,8,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,17,False,False,,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.2927414517096498,0.7966859236066949,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,18,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.7362777444511202,0.9422996196644722,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,19,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.1172765446910573,0.7312263369955663,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,20,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,0.9069436112777631,0.6658021504218206,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,21,False,False,,,,"[""preparation_observable_failure_near_peak""]",False,,-0.03530870997874803,1.5000749850030224,0.6792488294711708,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.5,equal_shots,10000,0.01,zne_quadratic,22,False,False,,,,"[""preparation_observable_failure_near_peak"", ""nearby_branch_noise_effect_not_fully_checked""]",False,,-0.03530870997874803,1.947735452909412,0.7870421708006428,10,8,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
